%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.header.seq,field.status.header.stamp,field.status.header.frame_id,field.status.satellites_used,field.status.satellites_visible,field.status.status,field.status.motion_source,field.status.orientation_source,field.status.position_source,field.latitude,field.longitude,field.altitude,field.track,field.speed,field.climb,field.pitch,field.roll,field.dip,field.time,field.gdop,field.pdop,field.hdop,field.vdop,field.tdop,field.err,field.err_horz,field.err_vert,field.err_track,field.err_speed,field.err_climb,field.err_time,field.err_pitch,field.err_roll,field.err_dip,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1704780815147194741,11916,0,,0,0,,0,0,0,0,0,0,36.9041475,118.1664842,25.44,0.0,0.006,0.0,-0.53,0.01,271.24,195234.5,0.0,0.0,0.003,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780815246786774,11917,0,,0,0,,0,0,0,0,0,0,36.9041475,118.16648419,25.44,0.0,0.007,0.0,-0.53,0.02,271.24,195234.6,0.0,0.0,0.003,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780815347593901,11918,0,,0,0,,0,0,0,0,0,0,36.9041475,118.1664842,25.44,0.0,0.006,0.0,-0.53,0.02,271.24,195234.7,0.0,0.0,0.003,-0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780815447225563,11919,0,,0,0,,0,0,0,0,0,0,36.90414751,118.16648419,25.44,0.0,0.006,0.0,-0.53,0.02,271.24,195234.8,0.0,0.0,0.003,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780815548025747,11920,0,,0,0,,0,0,0,0,0,0,36.90414751,118.1664842,25.44,0.0,0.007,0.0,-0.53,0.02,271.24,195234.9,0.0,0.0,0.004,-0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780815647839792,11921,0,,0,0,,0,0,0,0,0,0,36.90414751,118.1664842,25.44,0.0,0.007,0.0,-0.54,0.02,271.24,195235.0,0.0,0.0,0.004,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780815747175846,11922,0,,0,0,,0,0,0,0,0,0,36.90414751,118.16648421,25.44,0.0,0.007,0.0,-0.53,0.01,271.24,195235.1,0.0,0.0,0.004,-0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780815846575947,11923,0,,0,0,,0,0,0,0,0,0,36.90414751,118.1664842,25.44,0.0,0.008,0.0,-0.53,0.01,271.22,195235.2,0.0,0.0,0.006,-0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780815947567483,11924,0,,0,0,,0,0,0,0,0,0,36.90414751,118.16648421,25.44,0.0,0.008,0.0,-0.53,0.01,271.22,195235.3,0.0,0.0,0.006,-0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780816047906288,11925,0,,0,0,,0,0,0,0,0,0,36.90414752,118.16648421,25.44,0.0,0.01,0.0,-0.52,0.01,271.24,195235.4,0.0,0.0,0.004,-0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780816146584868,11926,0,,0,0,,0,0,0,0,0,0,36.90414751,118.16648419,25.44,0.0,0.041,0.0,-0.49,0.0,271.26,195235.5,0.0,0.0,0.003,-0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780816246931186,11927,0,,0,0,,0,0,0,0,0,0,36.90414752,118.16648412,25.44,0.0,0.089,0.0,-0.46,-0.0,271.27,195235.6,0.0,0.0,0.007,-0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780816347474685,11928,0,,0,0,,0,0,0,0,0,0,36.90414752,118.166484,25.44,0.0,0.137,0.0,-0.48,-0.01,271.3,195235.7,0.0,0.0,0.006,-0.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780816447182466,11929,0,,0,0,,0,0,0,0,0,0,36.90414752,118.16648381,25.44,0.0,0.193,0.0,-0.46,-0.02,271.36,195235.8,0.0,0.0,0.008,-0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780816547329847,11930,0,,0,0,,0,0,0,0,0,0,36.90414753,118.16648358,25.44,0.0,0.246,0.0,-0.43,-0.03,271.45,195235.9,0.0,0.0,0.009,-0.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780816647855468,11931,0,,0,0,,0,0,0,0,0,0,36.90414754,118.16648326,25.44,0.0,0.307,0.0,-0.46,-0.03,271.62,195236.0,0.0,0.0,0.014,-0.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780816746986321,11932,0,,0,0,,0,0,0,0,0,0,36.90414754,118.16648289,25.44,0.0,0.366,0.0,-0.43,-0.03,271.82,195236.1,0.0,0.0,0.013,-0.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780816847394057,11933,0,,0,0,,0,0,0,0,0,0,36.90414755,118.16648245,25.44,0.0,0.42,0.0,-0.43,-0.06,272.07,195236.2,0.0,0.0,0.014,-0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780816947267009,11934,0,,0,0,,0,0,0,0,0,0,36.90414757,118.16648195,25.44,0.0,0.477,0.0,-0.4,-0.06,272.36,195236.3,0.0,0.0,0.028,-0.477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780817047436897,11935,0,,0,0,,0,0,0,0,0,0,36.9041476,118.16648138,25.44,0.0,0.529,0.0,-0.41,-0.0,272.61,195236.4,0.0,0.0,0.034,-0.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780817146557212,11936,0,,0,0,,0,0,0,0,0,0,36.90414762,118.16648076,25.44,0.0,0.581,0.0,-0.4,0.03,272.76,195236.5,0.0,0.0,0.036,-0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780817246864631,11937,0,,0,0,,0,0,0,0,0,0,36.90414766,118.16648008,25.44,0.0,0.63,0.0,-0.4,0.07,272.9,195236.6,0.0,0.0,0.042,-0.629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780817346905099,11938,0,,0,0,,0,0,0,0,0,0,36.90414769,118.16647935,25.44,0.0,0.68,0.0,-0.38,0.1,273.04,195236.7,0.0,0.0,0.043,-0.678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780817446889573,11939,0,,0,0,,0,0,0,0,0,0,36.90414773,118.16647856,25.44,0.0,0.724,0.0,-0.33,0.1,273.17,195236.8,0.0,0.0,0.046,-0.723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780817547124615,11940,0,,0,0,,0,0,0,0,0,0,36.90414777,118.16647773,25.44,0.0,0.773,0.0,-0.27,0.13,273.4,195236.9,0.0,0.0,0.053,-0.771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780817647428641,11941,0,,0,0,,0,0,0,0,0,0,36.90414782,118.16647684,25.44,0.0,0.82,0.0,-0.23,0.16,273.69,195237.0,0.0,0.0,0.056,-0.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780817746519576,11942,0,,0,0,,0,0,0,0,0,0,36.90414787,118.1664759,25.44,0.0,0.863,0.0,-0.2,0.16,274.03,195237.1,0.0,0.0,0.061,-0.861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780817846934314,11943,0,,0,0,,0,0,0,0,0,0,36.90414793,118.1664749,25.44,0.0,0.91,0.0,-0.18,0.15,274.4,195237.2,0.0,0.0,0.073,-0.907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780817946804108,11944,0,,0,0,,0,0,0,0,0,0,36.904148,118.16647386,25.44,0.0,0.958,0.0,-0.17,0.18,274.7,195237.3,0.0,0.0,0.087,-0.954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780818046941649,11945,0,,0,0,,0,0,0,0,0,0,36.90414808,118.16647277,25.44,0.0,1.004,0.0,-0.22,0.21,274.73,195237.4,0.0,0.0,0.092,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780818145906147,11946,0,,0,0,,0,0,0,0,0,0,36.90414815,118.16647162,25.44,0.0,1.052,0.0,-0.23,0.17,274.71,195237.5,0.0,0.0,0.084,-1.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780818246743458,11947,0,,0,0,,0,0,0,0,0,0,36.90414823,118.16647042,25.44,0.0,1.094,0.0,-0.24,0.15,274.7,195237.6,0.0,0.0,0.097,-1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780818346718111,11948,0,,0,0,,0,0,0,0,0,0,36.90414831,118.16646917,25.44,0.0,1.131,0.0,-0.25,0.15,274.71,195237.7,0.0,0.0,0.098,-1.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780818447021869,11949,0,,0,0,,0,0,0,0,0,0,36.90414839,118.16646789,25.44,0.0,1.155,0.0,-0.3,0.12,274.85,195237.8,0.0,0.0,0.092,-1.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780818547053537,11950,0,,0,0,,0,0,0,0,0,0,36.90414847,118.1664666,25.44,0.0,1.156,0.0,-0.34,0.07,275.09,195237.9,0.0,0.0,0.109,-1.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780818647264140,11951,0,,0,0,,0,0,0,0,0,0,36.90414858,118.16646532,25.44,0.0,1.146,0.0,-0.35,0.11,275.46,195238.0,0.0,0.0,0.12,-1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780818746457056,11952,0,,0,0,,0,0,0,0,0,0,36.90414868,118.16646405,25.44,0.0,1.128,0.0,-0.32,0.11,275.91,195238.1,0.0,0.0,0.118,-1.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780818846516658,11953,0,,0,0,,0,0,0,0,0,0,36.90414879,118.1664628,25.44,0.0,1.116,0.0,-0.31,0.1,276.36,195238.2,0.0,0.0,0.132,-1.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780818947067084,11954,0,,0,0,,0,0,0,0,0,0,36.90414891,118.16646157,25.44,0.0,1.103,0.0,-0.32,0.13,276.86,195238.3,0.0,0.0,0.138,-1.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780819047044264,11955,0,,0,0,,0,0,0,0,0,0,36.90414903,118.16646037,25.44,0.0,1.038,0.0,-0.4,0.15,277.32,195238.4,0.0,0.0,0.142,-1.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780819146211362,11956,0,,0,0,,0,0,0,0,0,0,36.90414915,118.1664593,25.44,0.0,0.893,0.0,-0.47,0.18,277.72,195238.5,0.0,0.0,0.129,-0.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780819246459935,11957,0,,0,0,,0,0,0,0,0,0,36.90414926,118.16645835,25.44,0.0,0.842,0.0,-0.37,0.17,278.1,195238.6,0.0,0.0,0.112,-0.834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780819346494041,11958,0,,0,0,,0,0,0,0,0,0,36.90414937,118.16645745,25.44,0.0,0.825,0.0,-0.41,0.21,278.26,195238.7,0.0,0.0,0.135,-0.813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780819446675380,11959,0,,0,0,,0,0,0,0,0,0,36.90414948,118.16645652,25.44,0.0,0.868,0.0,-0.31,0.2,278.14,195238.8,0.0,0.0,0.126,-0.859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780819546798909,11960,0,,0,0,,0,0,0,0,0,0,36.9041496,118.16645553,25.44,0.0,0.936,0.0,-0.38,0.17,278.17,195238.9,0.0,0.0,0.131,-0.927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780819645446025,11961,0,,0,0,,0,0,0,0,0,0,36.90414973,118.16645446,25.44,0.0,1.003,0.0,-0.36,0.18,278.12,195239.0,0.0,0.0,0.159,-0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780819746366604,11962,0,,0,0,,0,0,0,0,0,0,36.90414987,118.16645332,25.44,0.0,1.063,0.0,-0.41,0.2,278.09,195239.1,0.0,0.0,0.152,-1.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780819846341086,11963,0,,0,0,,0,0,0,0,0,0,36.90415001,118.16645211,25.44,0.0,1.103,0.0,-0.39,0.16,278.08,195239.2,0.0,0.0,0.155,-1.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780819946456627,11964,0,,0,0,,0,0,0,0,0,0,36.90415015,118.16645087,25.44,0.0,1.131,0.0,-0.41,0.12,278.14,195239.3,0.0,0.0,0.167,-1.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780820046864531,11965,0,,0,0,,0,0,0,0,0,0,36.90415031,118.16644962,25.44,0.0,1.138,0.0,-0.38,0.14,278.28,195239.4,0.0,0.0,0.178,-1.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780820145756947,11966,0,,0,0,,0,0,0,0,0,0,36.90415047,118.16644836,25.44,0.0,1.123,0.0,-0.3,0.17,278.49,195239.5,0.0,0.0,0.179,-1.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780820246370378,11967,0,,0,0,,0,0,0,0,0,0,36.90415063,118.16644712,25.44,0.0,1.119,0.0,-0.17,0.2,278.91,195239.6,0.0,0.0,0.181,-1.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780820346106124,11968,0,,0,0,,0,0,0,0,0,0,36.90415081,118.16644587,25.44,0.0,1.14,0.0,-0.1,0.15,279.31,195239.7,0.0,0.0,0.186,-1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780820446329217,11969,0,,0,0,,0,0,0,0,0,0,36.90415099,118.16644459,25.44,0.0,1.176,0.0,-0.04,0.12,279.89,195239.8,0.0,0.0,0.209,-1.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780820545389321,11970,0,,0,0,,0,0,0,0,0,0,36.9041512,118.16644326,25.43,0.0,1.228,0.0,-0.07,0.11,280.72,195239.9,0.0,0.0,0.233,-1.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780820645769682,11971,0,,0,0,,0,0,0,0,0,0,36.90415143,118.16644189,25.43,0.0,1.274,0.0,-0.1,0.18,281.57,195240.0,0.0,0.0,0.28,-1.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780820745847245,11972,0,,0,0,,0,0,0,0,0,0,36.90415171,118.16644046,25.44,0.0,1.322,0.0,-0.07,0.26,282.47,195240.1,0.0,0.0,0.293,-1.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780820846238805,11973,0,,0,0,,0,0,0,0,0,0,36.90415198,118.16643899,25.44,0.0,1.368,0.0,-0.11,0.26,283.31,195240.2,0.0,0.0,0.321,-1.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780820946144504,11974,0,,0,0,,0,0,0,0,0,0,36.9041523,118.16643747,25.44,0.0,1.401,0.0,-0.15,0.32,284.04,195240.3,0.0,0.0,0.364,-1.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780821046384942,11975,0,,0,0,,0,0,0,0,0,0,36.90415263,118.16643595,25.44,0.0,1.413,0.0,-0.22,0.33,284.81,195240.4,0.0,0.0,0.358,-1.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780821145662336,11976,0,,0,0,,0,0,0,0,0,0,36.90415298,118.1664344,25.44,0.0,1.42,0.0,-0.14,0.24,285.43,195240.5,0.0,0.0,0.377,-1.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780821245831304,11977,0,,0,0,,0,0,0,0,0,0,36.90415333,118.16643287,25.44,0.0,1.408,0.0,-0.1,0.26,285.86,195240.6,0.0,0.0,0.42,-1.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780821345851592,11978,0,,0,0,,0,0,0,0,0,0,36.90415371,118.16643138,25.43,0.0,1.389,0.0,0.01,0.45,286.33,195240.7,0.0,0.0,0.427,-1.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780821446110578,11979,0,,0,0,,0,0,0,0,0,0,36.90415408,118.16642989,25.44,0.0,1.379,0.0,-0.01,0.46,286.77,195240.8,0.0,0.0,0.391,-1.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704780821545330369,11980,0,,0,0,,0,0,0,0,0,0,36.90415444,118.16642843,25.43,0.0,1.376,0.0,0.05,0.36,287.21,195240.9,0.0,0.0,0.412,-1.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
