%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.header.seq,field.status.header.stamp,field.status.header.frame_id,field.status.satellites_used,field.status.satellites_visible,field.status.status,field.status.motion_source,field.status.orientation_source,field.status.position_source,field.latitude,field.longitude,field.altitude,field.track,field.speed,field.climb,field.pitch,field.roll,field.dip,field.time,field.gdop,field.pdop,field.hdop,field.vdop,field.tdop,field.err,field.err_horz,field.err_vert,field.err_track,field.err_speed,field.err_climb,field.err_time,field.err_pitch,field.err_roll,field.err_dip,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1704781115553480001,14921,0,,0,0,,0,0,0,0,0,0,36.90474517,118.16621986,25.8,0.0,0.013,0.0,-0.91,-1.13,329.41,195535.0,0.0,0.0,0.011,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781115653860180,14922,0,,0,0,,0,0,0,0,0,0,36.90474517,118.16621986,25.8,0.0,0.013,0.0,-0.91,-1.13,329.41,195535.1,0.0,0.0,0.011,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781115752876613,14923,0,,0,0,,0,0,0,0,0,0,36.90474518,118.16621985,25.8,0.0,0.013,0.0,-0.91,-1.13,329.41,195535.2,0.0,0.0,0.011,-0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781115854036537,14924,0,,0,0,,0,0,0,0,0,0,36.90474517,118.16621986,25.8,0.0,0.013,0.0,-0.91,-1.13,329.41,195535.3,0.0,0.0,0.011,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781115953238572,14925,0,,0,0,,0,0,0,0,0,0,36.90474518,118.16621985,25.8,0.0,0.013,0.0,-0.91,-1.13,329.41,195535.4,0.0,0.0,0.011,-0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781116053696320,14926,0,,0,0,,0,0,0,0,0,0,36.90474518,118.16621986,25.8,0.0,0.013,0.0,-0.91,-1.13,329.41,195535.5,0.0,0.0,0.011,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781116152428959,14927,0,,0,0,,0,0,0,0,0,0,36.90474518,118.16621985,25.8,0.0,0.017,0.0,-0.9,-1.13,329.41,195535.6,0.0,0.0,0.015,-0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781116253018812,14928,0,,0,0,,0,0,0,0,0,0,36.9047452,118.16621984,25.8,0.0,0.059,0.0,-0.86,-1.15,329.4,195535.7,0.0,0.0,0.049,-0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781116353524805,14929,0,,0,0,,0,0,0,0,0,0,36.90474526,118.16621979,25.8,0.0,0.107,0.0,-0.82,-1.17,329.41,195535.8,0.0,0.0,0.09,-0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781116453110583,14930,0,,0,0,,0,0,0,0,0,0,36.90474535,118.16621972,25.8,0.0,0.164,0.0,-0.79,-1.2,329.42,195535.9,0.0,0.0,0.138,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781116552984382,14931,0,,0,0,,0,0,0,0,0,0,36.90474549,118.16621961,25.8,0.0,0.205,0.0,-0.74,-1.22,329.43,195536.0,0.0,0.0,0.178,-0.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781116653706808,14932,0,,0,0,,0,0,0,0,0,0,36.90474566,118.1662195,25.8,0.0,0.275,0.0,-0.79,-1.15,329.43,195536.1,0.0,0.0,0.246,-0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781116753087606,14933,0,,0,0,,0,0,0,0,0,0,36.90474591,118.16621933,25.8,0.0,0.344,0.0,-0.8,-1.07,329.45,195536.2,0.0,0.0,0.299,-0.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781116852875398,14934,0,,0,0,,0,0,0,0,0,0,36.90474617,118.16621913,25.8,0.0,0.402,0.0,-0.82,-1.1,329.46,195536.3,0.0,0.0,0.336,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781116953259900,14935,0,,0,0,,0,0,0,0,0,0,36.9047465,118.16621889,25.8,0.0,0.441,0.0,-0.84,-1.1,329.46,195536.4,0.0,0.0,0.382,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781117052251878,14936,0,,0,0,,0,0,0,0,0,0,36.90474685,118.16621864,25.8,0.0,0.487,0.0,-0.77,-1.05,329.43,195536.5,0.0,0.0,0.422,-0.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781117152520938,14937,0,,0,0,,0,0,0,0,0,0,36.90474725,118.16621833,25.8,0.0,0.565,0.0,-0.83,-1.07,329.48,195536.6,0.0,0.0,0.474,-0.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781117252596667,14938,0,,0,0,,0,0,0,0,0,0,36.90474767,118.16621802,25.8,0.0,0.584,0.0,-0.75,-1.08,329.49,195536.7,0.0,0.0,0.51,-0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781117352808300,14939,0,,0,0,,0,0,0,0,0,0,36.90474816,118.16621769,25.8,0.0,0.642,0.0,-0.67,-0.99,329.43,195536.8,0.0,0.0,0.561,-0.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781117452074713,14940,0,,0,0,,0,0,0,0,0,0,36.90474865,118.16621733,25.8,0.0,0.68,0.0,-0.65,-1.02,329.45,195536.9,0.0,0.0,0.575,-0.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781117552922767,14941,0,,0,0,,0,0,0,0,0,0,36.9047492,118.16621692,25.8,0.0,0.747,0.0,-0.58,-1.11,329.42,195537.0,0.0,0.0,0.642,-0.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781117652300074,14942,0,,0,0,,0,0,0,0,0,0,36.90474977,118.16621652,25.8,0.0,0.776,0.0,-0.61,-1.07,329.37,195537.1,0.0,0.0,0.67,-0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781117752965910,14943,0,,0,0,,0,0,0,0,0,0,36.90475039,118.16621605,25.79,0.0,0.831,0.0,-0.53,-1.1,329.39,195537.2,0.0,0.0,0.705,-0.439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781117852890316,14944,0,,0,0,,0,0,0,0,0,0,36.90475104,118.1662156,25.79,0.0,0.864,0.0,-0.58,-1.1,329.32,195537.3,0.0,0.0,0.752,-0.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781117953119909,14945,0,,0,0,,0,0,0,0,0,0,36.90475172,118.16621511,25.79,0.0,0.914,0.0,-0.53,-0.98,329.3,195537.4,0.0,0.0,0.782,-0.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781118054526006,14946,0,,0,0,,0,0,0,0,0,0,36.90475243,118.16621459,25.79,0.0,0.953,0.0,-0.58,-1.12,329.3,195537.5,0.0,0.0,0.798,-0.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781118152361408,14947,0,,0,0,,0,0,0,0,0,0,36.90475318,118.16621403,25.79,0.0,0.981,0.0,-0.55,-1.16,329.28,195537.6,0.0,0.0,0.857,-0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781118252506258,14948,0,,0,0,,0,0,0,0,0,0,36.90475396,118.16621352,25.79,0.0,1.042,0.0,-0.53,-0.93,329.29,195537.7,0.0,0.0,0.91,-0.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781118352581999,14949,0,,0,0,,0,0,0,0,0,0,36.90475478,118.1662129,25.79,0.0,1.075,0.0,-0.65,-0.97,329.29,195537.8,0.0,0.0,0.912,-0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781118451820144,14950,0,,0,0,,0,0,0,0,0,0,36.90475562,118.16621231,25.79,0.0,1.112,0.0,-0.66,-1.03,329.32,195537.9,0.0,0.0,0.965,-0.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781118552171122,14951,0,,0,0,,0,0,0,0,0,0,36.9047565,118.16621168,25.79,0.0,1.146,0.0,-0.68,-0.93,329.28,195538.0,0.0,0.0,0.991,-0.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781118652253606,14952,0,,0,0,,0,0,0,0,0,0,36.90475738,118.16621104,25.79,0.0,1.151,0.0,-0.69,-1.01,329.31,195538.1,0.0,0.0,0.977,-0.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781118752058294,14953,0,,0,0,,0,0,0,0,0,0,36.90475827,118.16621039,25.79,0.0,1.149,0.0,-0.68,-1.01,329.35,195538.2,0.0,0.0,0.998,-0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781118852425305,14954,0,,0,0,,0,0,0,0,0,0,36.90475915,118.1662098,25.79,0.0,1.128,0.0,-0.73,-0.87,329.37,195538.3,0.0,0.0,0.981,-0.558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781118952861461,14955,0,,0,0,,0,0,0,0,0,0,36.90476001,118.16620916,25.79,0.0,1.117,0.0,-0.62,-0.9,329.38,195538.4,0.0,0.0,0.955,-0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781119052823257,14956,0,,0,0,,0,0,0,0,0,0,36.90476086,118.16620857,25.79,0.0,1.109,0.0,-0.62,-0.97,329.32,195538.5,0.0,0.0,0.959,-0.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781119151882632,14957,0,,0,0,,0,0,0,0,0,0,36.90476172,118.16620794,25.79,0.0,1.11,0.0,-0.58,-0.91,329.41,195538.6,0.0,0.0,0.954,-0.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781119251720527,14958,0,,0,0,,0,0,0,0,0,0,36.90476255,118.16620737,25.79,0.0,1.129,0.0,-0.54,-0.97,329.38,195538.7,0.0,0.0,0.968,-0.581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781119352366693,14959,0,,0,0,,0,0,0,0,0,0,36.90476343,118.16620672,25.79,0.0,1.135,0.0,-0.47,-1.02,329.36,195538.8,0.0,0.0,0.977,-0.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781119451396693,14960,0,,0,0,,0,0,0,0,0,0,36.90476436,118.16620607,25.79,0.0,1.179,0.0,-0.47,-1.03,329.36,195538.9,0.0,0.0,1.018,-0.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781119551660155,14961,0,,0,0,,0,0,0,0,0,0,36.90476529,118.1662054,25.79,0.0,1.214,0.0,-0.39,-1.02,329.33,195539.0,0.0,0.0,1.054,-0.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781119651817909,14962,0,,0,0,,0,0,0,0,0,0,36.90476626,118.16620473,25.79,0.0,1.259,0.0,-0.38,-0.98,329.31,195539.1,0.0,0.0,1.093,-0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781119751589272,14963,0,,0,0,,0,0,0,0,0,0,36.90476726,118.16620401,25.79,0.0,1.305,0.0,-0.37,-0.91,329.29,195539.2,0.0,0.0,1.125,-0.662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781119852552915,14964,0,,0,0,,0,0,0,0,0,0,36.9047683,118.16620328,25.79,0.0,1.36,0.0,-0.31,-0.94,329.28,195539.3,0.0,0.0,1.166,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781119952388719,14965,0,,0,0,,0,0,0,0,0,0,36.90476936,118.16620249,25.79,0.0,1.378,0.0,-0.36,-0.96,329.27,195539.4,0.0,0.0,1.195,-0.687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781120051643606,14966,0,,0,0,,0,0,0,0,0,0,36.90477043,118.16620176,25.79,0.0,1.386,0.0,-0.34,-0.9,329.31,195539.5,0.0,0.0,1.203,-0.687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781120151620236,14967,0,,0,0,,0,0,0,0,0,0,36.9047715,118.16620096,25.79,0.0,1.415,0.0,-0.3,-0.99,329.29,195539.6,0.0,0.0,1.21,-0.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781120251940509,14968,0,,0,0,,0,0,0,0,0,0,36.90477257,118.16620021,25.8,0.0,1.379,0.0,-0.37,-1.02,329.22,195539.7,0.0,0.0,1.201,-0.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781120352026888,14969,0,,0,0,,0,0,0,0,0,0,36.90477365,118.16619945,25.8,0.0,1.42,0.0,-0.3,-0.86,329.17,195539.8,0.0,0.0,1.224,-0.719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781120451249015,14970,0,,0,0,,0,0,0,0,0,0,36.90477478,118.16619865,25.8,0.0,1.376,0.0,-0.52,-0.95,329.17,195539.9,0.0,0.0,1.173,-0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781120552871351,14971,0,,0,0,,0,0,0,0,0,0,36.90477584,118.16619785,25.8,0.0,1.393,0.0,-0.43,-1.02,329.21,195540.0,0.0,0.0,1.199,-0.709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781120651821610,14972,0,,0,0,,0,0,0,0,0,0,36.90477696,118.1661971,25.8,0.0,1.342,0.0,-0.45,-0.93,329.2,195540.1,0.0,0.0,1.172,-0.653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781120752322700,14973,0,,0,0,,0,0,0,0,0,0,36.90477801,118.16619635,25.8,0.0,1.368,0.0,-0.47,-0.85,329.16,195540.2,0.0,0.0,1.18,-0.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781120851963615,14974,0,,0,0,,0,0,0,0,0,0,36.90477909,118.16619559,25.79,0.0,1.341,0.0,-0.4,-0.9,329.23,195540.3,0.0,0.0,1.149,-0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781120951340964,14975,0,,0,0,,0,0,0,0,0,0,36.90478015,118.16619483,25.8,0.0,1.367,0.0,-0.48,-0.79,329.19,195540.4,0.0,0.0,1.199,-0.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781121051865937,14976,0,,0,0,,0,0,0,0,0,0,36.90478124,118.1661941,25.79,0.0,1.35,0.0,-0.39,-0.73,329.22,195540.5,0.0,0.0,1.162,-0.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781121151870084,14977,0,,0,0,,0,0,0,0,0,0,36.90478229,118.16619332,25.79,0.0,1.358,0.0,-0.36,-0.78,329.28,195540.6,0.0,0.0,1.177,-0.677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781121251103496,14978,0,,0,0,,0,0,0,0,0,0,36.90478338,118.16619259,25.79,0.0,1.356,0.0,-0.31,-0.71,329.25,195540.7,0.0,0.0,1.181,-0.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781121351440043,14979,0,,0,0,,0,0,0,0,0,0,36.90478443,118.16619187,25.79,0.0,1.297,0.0,-0.23,-0.35,329.16,195540.8,0.0,0.0,1.155,-0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781121451611391,14980,0,,0,0,,0,0,0,0,0,0,36.90478552,118.16619113,25.79,0.0,1.471,0.0,-0.13,-0.47,329.25,195540.9,0.0,0.0,1.218,-0.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781121551718758,14981,0,,0,0,,0,0,0,0,0,0,36.90478662,118.16619022,25.79,0.0,1.421,0.0,-0.6,-0.99,329.45,195541.0,0.0,0.0,1.183,-0.787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781121652168572,14982,0,,0,0,,0,0,0,0,0,0,36.9047878,118.16618944,25.79,0.0,1.52,0.0,-0.33,-0.87,329.43,195541.1,0.0,0.0,1.346,-0.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781121752077724,14983,0,,0,0,,0,0,0,0,0,0,36.904789,118.16618863,25.79,0.0,1.519,0.0,-0.39,-0.63,329.45,195541.2,0.0,0.0,1.312,-0.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781121851261077,14984,0,,0,0,,0,0,0,0,0,0,36.90479024,118.16618776,25.79,0.0,1.601,0.0,-0.23,-0.71,329.53,195541.3,0.0,0.0,1.375,-0.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704781121951407211,14985,0,,0,0,,0,0,0,0,0,0,36.90479152,118.16618689,25.79,0.0,1.631,0.0,-0.57,-0.29,329.5,195541.4,0.0,0.0,1.456,-0.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
