%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.header.seq,field.status.header.stamp,field.status.header.frame_id,field.status.satellites_used,field.status.satellites_visible,field.status.status,field.status.motion_source,field.status.orientation_source,field.status.position_source,field.latitude,field.longitude,field.altitude,field.track,field.speed,field.climb,field.pitch,field.roll,field.dip,field.time,field.gdop,field.pdop,field.hdop,field.vdop,field.tdop,field.err,field.err_horz,field.err_vert,field.err_track,field.err_speed,field.err_climb,field.err_time,field.err_pitch,field.err_roll,field.err_dip,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1704779913430614632,2896,0,,0,0,,0,0,0,0,0,0,36.90411267,118.1664561,25.43,0.0,0.003,0.0,-0.14,0.24,92.04,194332.5,0.0,0.0,-0.003,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704779913530393078,2897,0,,0,0,,0,0,0,0,0,0,36.90411267,118.1664561,25.43,0.0,0.002,0.0,-0.14,0.24,92.04,194332.6,0.0,0.0,-0.002,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704779913631975142,2898,0,,0,0,,0,0,0,0,0,0,36.90411267,118.1664561,25.43,0.0,0.002,0.0,-0.14,0.24,92.05,194332.7,0.0,0.0,-0.002,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704779913730911775,2899,0,,0,0,,0,0,0,0,0,0,36.90411267,118.1664561,25.43,0.0,0.003,0.0,-0.14,0.24,92.05,194332.8,0.0,0.0,-0.003,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704779913830612505,2900,0,,0,0,,0,0,0,0,0,0,36.90411268,118.16645609,25.43,0.0,0.003,0.0,-0.14,0.24,92.05,194332.9,0.0,0.0,-0.002,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704779913929967831,2901,0,,0,0,,0,0,0,0,0,0,36.90411268,118.16645609,25.43,0.0,0.002,0.0,-0.14,0.24,92.05,194333.0,0.0,0.0,-0.002,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704779914031066661,2902,0,,0,0,,0,0,0,0,0,0,36.90411268,118.16645608,25.43,0.0,0.002,0.0,-0.14,0.24,92.05,194333.1,0.0,0.0,-0.002,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704779914131240862,2903,0,,0,0,,0,0,0,0,0,0,36.90411268,118.16645608,25.43,0.0,0.002,0.0,-0.14,0.24,92.05,194333.2,0.0,0.0,-0.002,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704779914230288178,2904,0,,0,0,,0,0,0,0,0,0,36.90411269,118.16645608,25.43,0.0,0.002,0.0,-0.14,0.23,92.05,194333.3,0.0,0.0,-0.002,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704779914331131316,2905,0,,0,0,,0,0,0,0,0,0,36.90411269,118.16645608,25.43,0.0,0.002,0.0,-0.14,0.23,92.05,194333.4,0.0,0.0,-0.002,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704779914430749206,2906,0,,0,0,,0,0,0,0,0,0,36.90411269,118.16645607,25.43,0.0,0.002,0.0,-0.14,0.23,92.05,194333.5,0.0,0.0,-0.002,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704779914529953030,2907,0,,0,0,,0,0,0,0,0,0,36.90411269,118.16645607,25.43,0.0,0.002,0.0,-0.14,0.23,92.05,194333.6,0.0,0.0,-0.001,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704779914630613993,2908,0,,0,0,,0,0,0,0,0,0,36.9041127,118.16645607,25.43,0.0,0.002,0.0,-0.14,0.24,92.05,194333.7,0.0,0.0,-0.002,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704779914730519420,2909,0,,0,0,,0,0,0,0,0,0,36.9041127,118.16645607,25.43,0.0,0.002,0.0,-0.14,0.24,92.05,194333.8,0.0,0.0,-0.001,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704779914830065574,2910,0,,0,0,,0,0,0,0,0,0,36.90411271,118.16645606,25.43,0.0,0.003,0.0,-0.14,0.23,92.05,194333.9,0.0,0.0,-0.001,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704779914929539189,2911,0,,0,0,,0,0,0,0,0,0,36.90411271,118.16645605,25.43,0.0,0.003,0.0,-0.14,0.23,92.05,194334.0,0.0,0.0,-0.001,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704779915030540620,2912,0,,0,0,,0,0,0,0,0,0,36.90411271,118.16645606,25.43,0.0,0.003,0.0,-0.14,0.23,92.04,194334.1,0.0,0.0,-0.001,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704779915129791830,2913,0,,0,0,,0,0,0,0,0,0,36.90411271,118.16645605,25.43,0.0,0.003,0.0,-0.14,0.23,92.04,194334.2,0.0,0.0,-0.001,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704779915230819208,2914,0,,0,0,,0,0,0,0,0,0,36.90411272,118.16645605,25.43,0.0,0.002,0.0,-0.14,0.23,92.04,194334.3,0.0,0.0,-0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704779915330754087,2915,0,,0,0,,0,0,0,0,0,0,36.90411272,118.16645605,25.43,0.0,0.002,0.0,-0.14,0.23,92.04,194334.4,0.0,0.0,-0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704779915430037686,2916,0,,0,0,,0,0,0,0,0,0,36.90411274,118.16645605,25.43,0.0,0.003,0.0,-0.15,0.23,92.04,194334.5,0.0,0.0,0.0,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704779915529583962,2917,0,,0,0,,0,0,0,0,0,0,36.90411274,118.16645605,25.43,0.0,0.003,0.0,-0.15,0.23,92.04,194334.6,0.0,0.0,0.0,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704779915630422715,2918,0,,0,0,,0,0,0,0,0,0,36.90411275,118.16645605,25.43,0.0,0.003,0.0,-0.15,0.23,92.04,194334.7,0.0,0.0,0.001,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704779915729926655,2919,0,,0,0,,0,0,0,0,0,0,36.90411275,118.16645604,25.43,0.0,0.003,0.0,-0.15,0.23,92.05,194334.8,0.0,0.0,0.001,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704779915829808721,2920,0,,0,0,,0,0,0,0,0,0,36.90411277,118.16645604,25.43,0.0,0.003,0.0,-0.15,0.23,92.05,194334.9,0.0,0.0,0.002,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704779915929673964,2921,0,,0,0,,0,0,0,0,0,0,36.90411277,118.16645604,25.43,0.0,0.003,0.0,-0.15,0.23,92.05,194335.0,0.0,0.0,0.001,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704779916029886457,2922,0,,0,0,,0,0,0,0,0,0,36.90411279,118.16645603,25.43,0.0,0.003,0.0,-0.15,0.23,92.05,194335.1,0.0,0.0,0.002,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704779916129904477,2923,0,,0,0,,0,0,0,0,0,0,36.90411279,118.16645603,25.43,0.0,0.003,0.0,-0.15,0.23,92.05,194335.2,0.0,0.0,0.002,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704779916230600620,2924,0,,0,0,,0,0,0,0,0,0,36.90411279,118.16645603,25.43,0.0,0.003,0.0,-0.15,0.23,92.05,194335.3,0.0,0.0,0.002,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704779916329827685,2925,0,,0,0,,0,0,0,0,0,0,36.90411279,118.16645603,25.43,0.0,0.003,0.0,-0.15,0.23,92.05,194335.4,0.0,0.0,0.002,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704779916429748963,2926,0,,0,0,,0,0,0,0,0,0,36.9041128,118.16645602,25.43,0.0,0.003,0.0,-0.15,0.23,92.05,194335.5,0.0,0.0,0.002,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704779916529538883,2927,0,,0,0,,0,0,0,0,0,0,36.9041128,118.16645602,25.43,0.0,0.004,0.0,-0.15,0.23,92.05,194335.6,0.0,0.0,0.002,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704779916630091923,2928,0,,0,0,,0,0,0,0,0,0,36.90411281,118.16645601,25.43,0.0,0.004,0.0,-0.14,0.23,92.05,194335.7,0.0,0.0,0.002,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704779916729536208,2929,0,,0,0,,0,0,0,0,0,0,36.90411281,118.16645601,25.43,0.0,0.004,0.0,-0.14,0.23,92.05,194335.8,0.0,0.0,0.002,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704779916829517213,2930,0,,0,0,,0,0,0,0,0,0,36.90411282,118.16645601,25.43,0.0,0.005,0.0,-0.14,0.23,92.05,194335.9,0.0,0.0,0.003,-0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704779916929025634,2931,0,,0,0,,0,0,0,0,0,0,36.90411282,118.166456,25.43,0.0,0.004,0.0,-0.14,0.23,92.05,194336.0,0.0,0.0,0.002,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704779917029460907,2932,0,,0,0,,0,0,0,0,0,0,36.90411282,118.166456,25.43,0.0,0.004,0.0,-0.14,0.24,92.05,194336.1,0.0,0.0,0.002,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704779917129406176,2933,0,,0,0,,0,0,0,0,0,0,36.90411282,118.166456,25.43,0.0,0.004,0.0,-0.14,0.23,92.05,194336.2,0.0,0.0,0.002,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704779917229920677,2934,0,,0,0,,0,0,0,0,0,0,36.90411281,118.16645601,25.43,0.0,0.003,0.0,-0.14,0.23,92.05,194336.3,0.0,0.0,0.002,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704779917329662874,2935,0,,0,0,,0,0,0,0,0,0,36.90411281,118.16645601,25.43,0.0,0.003,0.0,-0.14,0.23,92.05,194336.4,0.0,0.0,0.001,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1704779917428710714,2936,0,,0,0,,0,0,0,0,0,0,36.9041128,118.16645601,25.43,0.0,0.003,0.0,-0.14,0.23,92.05,194336.5,0.0,0.0,0.001,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
