%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1704779910031900780,2862,1704779910031667715,imu_link,0.0021190335402873194,0.0013585705168995604,-0.017891553697677903,0.9998367648217827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.00017453292519943296,0.00017453292519943296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026477955,0.048052584999999995,9.821359975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704779910131572139,2863,1704779910131295886,imu_link,0.0020317814550377352,0.0013601318418146355,-0.017891435072099792,0.9998369459349623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0005235987755982988,-0.0005235987755982988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022555295,0.032361944999999996,9.819398645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704779910231182498,2864,1704779910231023998,imu_link,0.0021190335402873194,0.0013585705168995604,-0.017891553697677903,0.9998367648217827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008726646259971648,0.0,0.0005235987755982988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02157463,0.03138128,9.834108619999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704779910331784900,2865,1704779910331439620,imu_link,0.0021190335402873194,0.0013585705168995604,-0.017891553697677903,0.9998367648217827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00034906585039886593,-0.00034906585039886593,-0.00034906585039886593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03530394,0.0392266,9.842934605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704779910431870702,2866,1704779910431555798,imu_link,0.002117472710356676,0.0012713183090190452,-0.017891373068393904,0.9998368861113326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034906585039886593,0.00034906585039886593,-0.0017453292519943296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006864655,0.04412992499999999,9.81841798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704779910531369208,2867,1704779910531118253,imu_link,0.0021190335402873194,0.0013585705168995604,-0.017891553697677903,0.9998367648217827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.00034906585039886593,0.00017453292519943296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05099458,0.033342609999999995,9.815475984999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704779910630973915,2868,1704779910630734964,imu_link,0.002117472710356676,0.0012713183090190452,-0.017891373068393904,0.9998368861113326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005235987755982988,-0.0005235987755982988,0.0006981317007977319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038245934999999995,9.823321305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704779910730842696,2869,1704779910730264928,imu_link,0.002117472710356676,0.0012713183090190452,-0.017891373068393904,0.9998368861113326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017453292519943296,0.00034906585039886593,-0.00034906585039886593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04314926,0.04511059,9.84391527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704779910831320621,2870,1704779910831133048,imu_link,0.002117472710356676,0.0012713183090190452,-0.017891373068393904,0.9998368861113326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0005235987755982988,0.00017453292519943296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01765197,0.032361944999999996,9.826263299999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704779910932602332,2871,1704779910932362731,imu_link,0.002117472710356676,0.0012713183090190452,-0.017891373068393904,0.9998368861113326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00034906585039886593,0.0008726646259971648,-0.0006981317007977319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036284605,0.048052584999999995,9.81645665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704779911031146574,2872,1704779911030878691,imu_link,0.0020302206145285428,0.001272879618503498,-0.01789126205699576,0.9998370670883037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008726646259971648,-0.0012217304763960308,0.00034906585039886593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02157463,0.037265269999999996,9.804688669999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704779911130585512,2873,1704779911130388878,imu_link,0.0020302206145285428,0.001272879618503498,-0.01789126205699576,0.9998370670883037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012217304763960308,0.0005235987755982988,0.00034906585039886593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03138128,0.01569064,9.779191379999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704779911231532412,2874,1704779911231204878,imu_link,0.0020302206145285428,0.001272879618503498,-0.01789126205699576,0.9998370670883037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013962634015954637,-0.0012217304763960308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03530394,0.06472388999999999,9.835089284999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704779911331773824,2875,1704779911330974580,imu_link,0.0019429683868430706,0.001274440920377253,-0.017891150909199936,0.9998372404513308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013962634015954637,0.0008726646259971648,-0.0005235987755982988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006864655,0.01569064,9.85764458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704779911430907248,2876,1704779911430619729,imu_link,0.0020302206145285428,0.001272879618503498,-0.01789126205699576,0.9998370670883037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004886921905584123,0.0010471975511965976,0.00034906585039886593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04314926,0.04412992499999999,9.835089284999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704779911530311743,2877,1704779911529973334,imu_link,0.002117472710356676,0.0012713183090190452,-0.017891373068393904,0.9998368861113326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00017453292519943296,-0.0005235987755982988,0.00017453292519943296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01765197,0.08237586,9.907658495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704779911631049939,2878,1704779911630860909,imu_link,0.002117472710356676,0.0012713183090190452,-0.017891373068393904,0.9998368861113326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006981317007977319,-0.00017453292519943296,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032361944999999996,0.004903325,9.801746675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704779911730633353,2879,1704779911730418710,imu_link,0.002117472710356676,0.0012713183090190452,-0.017891373068393904,0.9998368861113326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005235987755982988,-0.00017453292519943296,0.0006981317007977319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01765197,0.06080122999999999,9.76546207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704779911830955293,2880,1704779911830395199,imu_link,0.002117472710356676,0.0012713183090190452,-0.017891373068393904,0.9998368861113326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005235987755982988,0.00034906585039886593,-0.00017453292519943296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032361944999999996,0.030400614999999995,9.83018596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704779911929974728,2881,1704779911929688552,imu_link,0.002117472710356676,0.0012713183090190452,-0.017891373068393904,0.9998368861113326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010471975511965976,-0.00017453292519943296,-0.00017453292519943296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0196133,0.034323275,9.86352857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
