%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1704780819446545936,11959,1704780819446070152,gnss_link,0,1,36.90414948,118.16645652,4.854458781497028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780819546721261,11960,1704780819546176458,gnss_link,0,1,36.9041496,118.16645553,4.854982380272626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780819645386933,11961,1704780819644882238,gnss_link,0,1,36.90414973,118.16645446,4.854109715646629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780819746350200,11962,1704780819745886513,gnss_link,0,1,36.90414987,118.16645332,4.853586116871031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780819846312058,11963,1704780819845651538,gnss_link,0,1,36.90415001,118.16645211,4.853411583945832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780819946354439,11964,1704780819945864309,gnss_link,0,1,36.90415015,118.16645087,4.854458781497028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780820046815925,11965,1704780820046207801,gnss_link,0,1,36.90415031,118.16644962,4.85690224244982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780820145734221,11966,1704780820145217965,gnss_link,0,1,36.90415047,118.16644836,4.860567433879009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780820246339136,11967,1704780820245650484,gnss_link,0,1,36.90415063,118.16644712,4.867897816737385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780820346079846,11968,1704780820345581319,gnss_link,0,1,36.90415081,118.16644587,4.874879133745362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780820446317647,11969,1704780820445757256,gnss_link,0,1,36.90415099,118.16644459,4.885002043406929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780820545363716,11970,1704780820544875405,gnss_link,0,1,36.9041512,118.16644326,4.899488276198483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780820645685588,11971,1704780820645159038,gnss_link,0,1,36.90415143,118.16644189,4.9143235748404335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780820745788496,11972,1704780820745242287,gnss_link,0,1,36.90415171,118.16644046,4.930031538108383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780820846135376,11973,1704780820845376676,gnss_link,0,1,36.90415198,118.16643899,4.944692303825135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780820946051283,11974,1704780820945578260,gnss_link,0,1,36.9041523,118.16643747,4.957433207364694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780821046318611,11975,1704780821045772605,gnss_link,0,1,36.90415263,118.16643595,4.97087224260505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780821145577966,11976,1704780821144994969,gnss_link,0,1,36.90415298,118.1664344,4.981693283967415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780821245823522,11977,1704780821245221384,gnss_link,0,1,36.90415333,118.16643287,4.989198199750991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780821345796203,11978,1704780821345268137,gnss_link,0,1,36.90415371,118.16643138,4.997401247235364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780821446079560,11979,1704780821445462643,gnss_link,0,1,36.90415408,118.16642989,5.005080695944138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780821545333875,11980,1704780821544736980,gnss_link,0,1,36.90415444,118.16642843,5.012760144652914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780821645827455,11981,1704780821644895040,gnss_link,0,1,36.90415482,118.16642696,5.022359455538883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780821745400618,11982,1704780821744904897,gnss_link,0,1,36.90415521,118.16642552,5.034402227377643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780821845777275,11983,1704780821845220231,gnss_link,0,1,36.90415562,118.16642406,5.047841262618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780821945880481,11984,1704780821945375598,gnss_link,0,1,36.90415604,118.16642263,5.061454830783556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780822046056237,11985,1704780822045519526,gnss_link,0,1,36.90415649,118.16642119,5.074719333098712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780822145265439,11986,1704780822144664410,gnss_link,0,1,36.90415693,118.16641977,5.086762104937473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780822245388776,11987,1704780822244809723,gnss_link,0,1,36.90415739,118.16641834,5.10020114017783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780822345524340,11988,1704780822345050589,gnss_link,0,1,36.90415789,118.16641694,5.113116576642588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780822445971475,11989,1704780822445204311,gnss_link,0,1,36.90415839,118.16641555,5.128824539910537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780822544963807,11990,1704780822544396222,gnss_link,0,1,36.90415889,118.16641419,5.150292089710066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780822645254711,11991,1704780822644573598,gnss_link,0,1,36.90415944,118.16641283,5.168967112706407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780822745255620,11992,1704780822744741644,gnss_link,0,1,36.90416001,118.1664115,5.185896806450751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780822845325212,11993,1704780822844783218,gnss_link,0,1,36.90416058,118.16641014,5.201081170943102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780822945538870,11994,1704780822944999288,gnss_link,0,1,36.90416118,118.16640881,5.214345673258259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780823045653001,11995,1704780823045179893,gnss_link,0,1,36.9041618,118.16640746,5.228657373124612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780823145004986,11996,1704780823144455972,gnss_link,0,1,36.90416242,118.16640615,5.235464157207391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704780823245164984,11997,1704780823244561658,gnss_link,0,1,36.90416303,118.1664048,5.23528962428219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
