%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1704781117652274694,14942,1704781117652072622,imu_link,0.009248507958172485,0.00547572084439224,-0.8687356321747585,-0.49515945206741674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022689280275926286,-0.02199114857512855,-0.0022689280275926286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19221033999999998,-0.05491724,10.24010393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704781117752927687,14943,1704781117752538793,imu_link,0.00877273803904792,0.0060473694812404446,-0.8686474363277349,-0.4953161614069437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013962634015954637,0.0022689280275926286,0.007330382858376183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46091255,-0.267721545,9.472243234999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704781117852827528,14944,1704781117852576255,imu_link,0.009148173161247192,0.005836801979809826,-0.8689500637596711,-0.49478078920116136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009773843811168246,-0.0013962634015954637,0.010995574287564275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201036325,-0.434434595,10.052796914999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704781117953057600,14945,1704781117952838932,imu_link,0.008250001906023707,0.005144201440064139,-0.8690420288515791,-0.49464272636886725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028448866807507567,0.021467549799530253,-0.0017453292519943296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61389629,0.20790097999999999,9.487933875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704781118054440271,14946,1704781118051863170,imu_link,0.009233483159642187,0.005990073583519447,-0.869035368629465,-0.49462752640573376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0439822971502571,-0.010122909661567111,0.0005235987755982988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281450855,-0.375594695,10.146940755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704781118152290865,14947,1704781118152060239,imu_link,0.009177519758837765,0.006424540295725145,-0.8691193457887755,-0.49447554154756296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025132741228718346,-0.011868238913561443,-0.0019198621771937623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095124505,-0.84141057,10.105752825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704781118252454957,14948,1704781118252228540,imu_link,0.008033756808384154,0.004765711102542883,-0.8690873508241557,-0.49457044330073113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04153883619746504,0.03316125578789226,0.0006981317007977319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.626644935,0.5079844699999999,9.601691014999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704781118352538703,14949,1704781118352350160,imu_link,0.009116452969603495,0.004551095007919958,-0.869085332957248,-0.4945572382020821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038397243543875246,-0.00715584993317675,-0.0041887902047863905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277528195,-0.222610955,9.99297635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704781118451758158,14950,1704781118451570654,imu_link,0.009452537444874703,0.004960506586098258,-0.8689532901020258,-0.49477896330697735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02199114857512855,0.005235987755982988,-0.0008726646259971648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20495898499999998,-0.25203090499999997,9.809591995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704781118552147204,14951,1704781118551749338,imu_link,0.009170974068630936,0.0041190310080376265,-0.8691297515749544,-0.4944819529016658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011344640137963142,0.009948376736367677,0.008377580409572781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03530394,0.11179581,9.732119459999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704781118652202216,14952,1704781118651974169,imu_link,0.009593252088193671,0.00468012639002717,-0.868997116049964,-0.49470200952511934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005585053606381855,-0.0017453292519943296,-0.009599310885968814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22555294999999997,-0.24124358999999998,9.90863916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704781118752025070,14953,1704781118751709486,imu_link,0.00951907011312477,0.004719983182597287,-0.8688244623911242,-0.49500622482319495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01064650843716541,0.021118483949131385,-0.006981317007977318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10885381499999999,-0.41580195999999997,9.338872795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704781118852410862,14954,1704781118852234938,imu_link,0.009293977732649068,0.003440861590974536,-0.8687424841094621,-0.495164900566203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029845130209103034,-0.023561944901923447,-0.00715584993317675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38147868499999993,0.12160245999999998,10.292079175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704781118952843774,14955,1704781118952487552,imu_link,0.008590084543468261,0.004142952042362168,-0.8686995195393905,-0.49524760589824457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024260076602721177,-0.008203047484373348,0.00942477796076938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.230456275,0.07256921,9.519315155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704781119052765287,14956,1704781119052252880,imu_link,0.00889016404549084,0.004678264365510225,-0.8689560002060983,-0.4947873770940301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012217304763960308,-0.014835298641951801,-0.0019198621771937623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.051975244999999996,-0.50013915,9.425171314999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704781119151873344,14957,1704781119151663045,imu_link,0.008331232903078425,0.004389478749260018,-0.8685696912925583,-0.49547756195671905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0143116998663535,-0.006632251157578452,-0.012042771838760872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.102969825,0.28537351499999997,10.443101584999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704781119251693675,14958,1704781119251511426,imu_link,0.008286176737010455,0.005019407972121387,-0.868696969238985,-0.49524914987680113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027925268031909273,0.014660765716752367,0.011868238913561443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26281822,-0.29223816999999996,9.935117114999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704781119352322890,14959,1704781119352145297,imu_link,0.00797064243534297,0.00570241069648975,-0.8687807610813401,-0.4950999298589568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01064650843716541,-0.03298672286269282,-0.0020943951023931952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328522775,-0.36382671499999997,9.84195394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704781119451358289,14960,1704781119451171937,imu_link,0.008013848185499628,0.00577822638107745,-0.8687802601421794,-0.4950992324013801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002967059728390361,0.0017453292519943296,0.004014257279586958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12160245999999998,-0.134351105,10.206761319999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704781119551619282,14961,1704781119551388990,imu_link,0.007362559013389357,0.006050026031330011,-0.8689095410956612,-0.49487917646908736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034732052114687155,-0.004014257279586958,0.004363323129985824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51386846,-0.16475172,9.625226975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704781119651705612,14962,1704781119651530986,imu_link,0.007112978413161034,0.005791151985886636,-0.8689978402551704,-0.4947308578698319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031415926535897933,-0.008552113334772213,0.0041887902047863905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36676871,-0.24124358999999998,10.11850147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704781119751520032,14963,1704781119751327453,imu_link,0.006734004842293348,0.0053046631239158796,-0.8690874502772651,-0.49458418646221175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02199114857512855,-0.005585053606381855,0.006632251157578452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34323275000000003,0.08139519499999999,9.836069949999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704781119852503652,14964,1704781119852280449,imu_link,0.0064079416417805665,0.00579173473435106,-0.8691284123951324,-0.49451106849108933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021467549799530253,0.00471238898038469,-0.0031415926535897933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42658927499999993,-0.067665885,9.82822463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704781119952364493,14965,1704781119952119389,imu_link,0.006872967991107657,0.005728237276966166,-0.8691712353152045,-0.4944302916583221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014835298641951801,-0.00645771823237902,0.0012217304763960308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12944777999999998,-0.556037055,8.926993495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704781120051510078,14966,1704781120051155910,imu_link,0.006464259171030164,0.005357186738539891,-0.8690012679906821,-0.4947386280999341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02949606435870417,-0.0158824961931484,-0.005585053606381855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22947561,-0.10983448,11.330603409999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704781120151591384,14967,1704781120151478653,imu_link,0.006548410670606564,0.006213548928716434,-0.8690824768053919,-0.49458483462112457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022165681500327987,0.046774823953448036,0.00942477796076938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20397832,-0.222610955,8.78087441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704781120251869416,14968,1704781120251626431,imu_link,0.007205017156517224,0.0061433266610102935,-0.8693838975784024,-0.4940465422373647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026878070480712675,-0.04729842272904633,0.008028514559173916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.571727695,-0.67273619,11.076611174999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
