%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1704781116753070993,14933,1704781116752663341,gnss_link,0,1,36.90474591,118.16621933,5.749987220695319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781116852824792,14934,1704781116852467070,gnss_link,0,1,36.90474617,118.16621913,5.750161753620517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781116953260971,14935,1704781116952942746,gnss_link,0,1,36.9047465,118.16621889,5.750161753620517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781117052230406,14936,1704781117052069914,gnss_link,0,1,36.90474685,118.16621864,5.74963815484492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781117152482251,14937,1704781117152244432,gnss_link,0,1,36.90474725,118.16621833,5.750510819470917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781117252588047,14938,1704781117252376650,gnss_link,0,1,36.90474767,118.16621802,5.750685352396117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781117352803264,14939,1704781117352542848,gnss_link,0,1,36.90474816,118.16621769,5.74963815484492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781117452053537,14940,1704781117451585687,gnss_link,0,1,36.90474865,118.16621733,5.749987220695319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781117552873449,14941,1704781117552305755,gnss_link,0,1,36.9047492,118.16621692,5.749463621919721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781117652291047,14942,1704781117652051086,gnss_link,0,1,36.90474977,118.16621652,5.7485909572937235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781117752938126,14943,1704781117752472442,gnss_link,0,1,36.90475039,118.16621605,5.7489400231441214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781117852877093,14944,1704781117852535560,gnss_link,0,1,36.90475104,118.1662156,5.747718292667726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781117953076798,14945,1704781117952792521,gnss_link,0,1,36.90475172,118.16621511,5.7473692268173275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781118054512226,14946,1704781118051818845,gnss_link,0,1,36.90475243,118.16621459,5.7473692268173275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781118152309080,14947,1704781118152012826,gnss_link,0,1,36.90475318,118.16621403,5.747020160966928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781118252493164,14948,1704781118252194270,gnss_link,0,1,36.90475396,118.16621352,5.747194693892128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781118352556096,14949,1704781118352317398,gnss_link,0,1,36.90475478,118.1662129,5.747194693892128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781118451771673,14950,1704781118451542988,gnss_link,0,1,36.90475562,118.16621231,5.747718292667726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781118552162487,14951,1704781118551695745,gnss_link,0,1,36.9047565,118.16621168,5.747020160966928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781118652220986,14952,1704781118651931629,gnss_link,0,1,36.90475738,118.16621104,5.747543759742527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781118752050665,14953,1704781118751664398,gnss_link,0,1,36.90475827,118.16621039,5.748241891443325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781118852415864,14954,1704781118852211043,gnss_link,0,1,36.90475915,118.1662098,5.7485909572937235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781118952867595,14955,1704781118952451533,gnss_link,0,1,36.90476001,118.16620916,5.748765490218923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781119052800943,14956,1704781119052177645,gnss_link,0,1,36.90476086,118.16620857,5.747718292667726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781119151876434,14957,1704781119151640639,gnss_link,0,1,36.90476172,118.16620794,5.749289088994521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781119251709578,14958,1704781119251478544,gnss_link,0,1,36.90476255,118.16620737,5.748765490218923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781119352357503,14959,1704781119352112820,gnss_link,0,1,36.90476343,118.16620672,5.748416424368524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781119451376787,14960,1704781119451146205,gnss_link,0,1,36.90476436,118.16620607,5.748416424368524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781119551655933,14961,1704781119551341540,gnss_link,0,1,36.90476529,118.1662054,5.747892825592925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781119651819714,14962,1704781119651501397,gnss_link,0,1,36.90476626,118.16620473,5.747543759742527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781119751542604,14963,1704781119751300703,gnss_link,0,1,36.90476726,118.16620401,5.747194693892128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781119852519583,14964,1704781119852237271,gnss_link,0,1,36.9047683,118.16620328,5.747020160966928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781119952386533,14965,1704781119952074023,gnss_link,0,1,36.90476936,118.16620249,5.746845628041728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781120051555930,14966,1704781120051081654,gnss_link,0,1,36.90477043,118.16620176,5.747543759742527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781120151603800,14967,1704781120151456093,gnss_link,0,1,36.9047715,118.16620096,5.747194693892128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781120251926108,14968,1704781120251582249,gnss_link,0,1,36.90477257,118.16620021,5.745972963415732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781120352016928,14969,1704781120351730847,gnss_link,0,1,36.90477365,118.16619945,5.745100298789735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781120451166029,14970,1704781120450907511,gnss_link,0,1,36.90477478,118.16619865,5.745100298789735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781120552818787,14971,1704781120552473451,gnss_link,0,1,36.90477584,118.16619785,5.745798430490532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781120651817019,14972,1704781120651578791,gnss_link,0,1,36.90477696,118.1661971,5.745623897565332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781120752279871,14973,1704781120751973038,gnss_link,0,1,36.90477801,118.16619635,5.744925765864536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781120851801915,14974,1704781120851281160,gnss_link,0,1,36.90477909,118.16619559,5.746147496340932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781120951331578,14975,1704781120951085240,gnss_link,0,1,36.90478015,118.16619483,5.745449364640133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781121051866289,14976,1704781121051498279,gnss_link,0,1,36.90478124,118.1661941,5.745972963415732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781121151849273,14977,1704781121151485308,gnss_link,0,1,36.90478229,118.16619332,5.747020160966928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781121251038460,14978,1704781121250495508,gnss_link,0,1,36.90478338,118.16619259,5.74649656219133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781121351371223,14979,1704781121350989433,gnss_link,0,1,36.90478443,118.16619187,5.744925765864536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781121451561228,14980,1704781121451191594,gnss_link,0,1,36.90478552,118.16619113,5.74649656219133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781121551695113,14981,1704781121551261694,gnss_link,0,1,36.90478662,118.16619022,5.749987220695319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781121652146395,14982,1704781121651748451,gnss_link,0,1,36.9047878,118.16618944,5.74963815484492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781121752044229,14983,1704781121751624158,gnss_link,0,1,36.904789,118.16618863,5.749987220695319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781121851242456,14984,1704781121850819161,gnss_link,0,1,36.90479024,118.16618776,5.751383484096913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781121951328891,14985,1704781121950998318,gnss_link,0,1,36.90479152,118.16618689,5.750859885321316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781122051272672,14986,1704781122051054851,gnss_link,0,1,36.90479282,118.16618605,5.751383484096913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781122151890166,14987,1704781122151373135,gnss_link,0,1,36.90479406,118.16618505,5.75260521457331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781122250665901,14988,1704781122250378064,gnss_link,0,1,36.90479536,118.16618419,5.753303346274108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781122351721365,14989,1704781122350983173,gnss_link,0,1,36.90479656,118.16618335,5.75277974749851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781122451531821,14990,1704781122450914615,gnss_link,0,1,36.9047977,118.16618256,5.75277974749851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781122551798264,14991,1704781122551213996,gnss_link,0,1,36.90479881,118.16618176,5.7531288133489085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781122651702364,14992,1704781122651232894,gnss_link,0,1,36.90479992,118.16618104,5.7531288133489085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781122751862572,14993,1704781122751398454,gnss_link,0,1,36.90480102,118.16618027,5.756968537703297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781122851109874,14994,1704781122850548187,gnss_link,0,1,36.90480214,118.16617953,5.763251723010475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781122951704822,14995,1704781122950906451,gnss_link,0,1,36.90480322,118.16617879,5.7684877107664585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781123051474701,14996,1704781123050937249,gnss_link,0,1,36.90480433,118.16617809,5.774596363148439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781123152025931,14997,1704781123151396210,gnss_link,0,1,36.90480543,118.16617737,5.780705015530419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781123251022458,14998,1704781123250234113,gnss_link,0,1,36.90480657,118.16617663,5.787511799613197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781123351114332,14999,1704781123350620201,gnss_link,0,1,36.90480773,118.16617591,5.792747787369179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781123451283651,15000,1704781123450697594,gnss_link,0,1,36.90480896,118.16617516,5.797634709274764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781123551642817,15001,1704781123551028897,gnss_link,0,1,36.90481017,118.16617435,5.801299900703952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781123651028122,15002,1704781123650537810,gnss_link,0,1,36.90481141,118.16617362,5.800950834853553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781123751639086,15003,1704781123751198596,gnss_link,0,1,36.90481257,118.16617289,5.799380038526758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781123851066242,15004,1704781123850439476,gnss_link,0,1,36.90481372,118.1661722,5.800078170227556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781123951257546,15005,1704781123950563354,gnss_link,0,1,36.90481484,118.16617149,5.79885643975116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781124051325589,15006,1704781124050646675,gnss_link,0,1,36.90481602,118.16617079,5.798158308050362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781124151640183,15007,1704781124151021552,gnss_link,0,1,36.90481718,118.16617004,5.797460176349564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781124250141989,15008,1704781124249604394,gnss_link,0,1,36.90481836,118.16616934,5.796587511723567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781124351086378,15009,1704781124350188337,gnss_link,0,1,36.90481951,118.16616859,5.796063912947969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781124451500447,15010,1704781124450272837,gnss_link,0,1,36.90482069,118.16616788,5.7950167153967715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781124551106434,15011,1704781124550539859,gnss_link,0,1,36.90482187,118.16616711,5.795365781247171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781124651720281,15012,1704781124650873986,gnss_link,0,1,36.90482311,118.16616635,5.795540314172371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781124751819034,15013,1704781124751227000,gnss_link,0,1,36.90482437,118.16616555,5.794667649546374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781124850701069,15014,1704781124850021401,gnss_link,0,1,36.90482569,118.16616475,5.793620451995177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781124950886254,15015,1704781124950062216,gnss_link,0,1,36.90482698,118.16616391,5.792747787369179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781125050915020,15016,1704781125050291988,gnss_link,0,1,36.9048283,118.16616308,5.793096853219579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781125150909155,15017,1704781125150427296,gnss_link,0,1,36.90482962,118.16616223,5.792049655668382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781125250214506,15018,1704781125249634276,gnss_link,0,1,36.90483097,118.16616142,5.791875122743183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781125350465094,15019,1704781125349846142,gnss_link,0,1,36.90483228,118.16616056,5.791875122743183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781125450594679,15020,1704781125450091035,gnss_link,0,1,36.90483365,118.16615971,5.792224188593582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781125551294062,15021,1704781125550417836,gnss_link,0,1,36.90483497,118.16615885,5.792922320294379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781125650268829,15022,1704781125649702268,gnss_link,0,1,36.90483631,118.166158,5.794318583695975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781125749953411,15023,1704781125749426345,gnss_link,0,1,36.90483763,118.16615717,5.794493116621174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781125850279587,15024,1704781125849700235,gnss_link,0,1,36.90483896,118.16615635,5.795191248321972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781125950627562,15025,1704781125949834240,gnss_link,0,1,36.90484026,118.16615552,5.797460176349564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781126050782642,15026,1704781126050071003,gnss_link,0,1,36.90484159,118.16615473,5.800601769003155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781126151169526,15027,1704781126150240857,gnss_link,0,1,36.90484289,118.16615389,5.805314157983539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781126249743624,15028,1704781126249262460,gnss_link,0,1,36.90484421,118.1661531,5.809153882337926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781126350477068,15029,1704781126349738819,gnss_link,0,1,36.90484552,118.16615229,5.814389870093909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781126450261996,15030,1704781126449734656,gnss_link,0,1,36.90484686,118.16615151,5.820673055401089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781126550496923,15031,1704781126549905875,gnss_link,0,1,36.9048482,118.1661507,5.827479839483867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781126649555622,15032,1704781126649020247,gnss_link,0,1,36.90484954,118.16614997,5.8332394260154485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781126749800952,15033,1704781126749290871,gnss_link,0,1,36.90485089,118.1661492,5.8398716771730275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781126850155299,15034,1704781126849435391,gnss_link,0,1,36.90485222,118.16614847,5.843536868602214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781126950072876,15035,1704781126949578358,gnss_link,0,1,36.90485353,118.16614772,5.846154862480206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781127050285937,15036,1704781127049704496,gnss_link,0,1,36.90485475,118.16614708,5.845980329555006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781127150734177,15037,1704781127150022311,gnss_link,0,1,36.9048559,118.16614643,5.846329395405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781127249560227,15038,1704781127249041683,gnss_link,0,1,36.90485704,118.16614585,5.847551125881802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781127349560702,15039,1704781127349110643,gnss_link,0,1,36.90485817,118.16614522,5.846678461255805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781127449842406,15040,1704781127449372586,gnss_link,0,1,36.90485939,118.16614455,5.847900191732201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781127549937656,15041,1704781127549482690,gnss_link,0,1,36.90486064,118.1661439,5.846852994181004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781127649443806,15042,1704781127648783652,gnss_link,0,1,36.90486199,118.16614312,5.846852994181004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781127749391122,15043,1704781127748916435,gnss_link,0,1,36.90486328,118.16614237,5.848772856358198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781127849531425,15044,1704781127849074228,gnss_link,0,1,36.9048647,118.16614167,5.848423790507798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781127950183487,15045,1704781127949386394,gnss_link,0,1,36.90486606,118.1661409,5.8498200539093945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781128049986343,15046,1704781128049441773,gnss_link,0,1,36.90486747,118.16614015,5.849470988058995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781128150299840,15047,1704781128149703668,gnss_link,0,1,36.90486884,118.1661394,5.850692718535392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781128249404222,15048,1704781128248744630,gnss_link,0,1,36.90487022,118.1661386,5.852263514862186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781128349442222,15049,1704781128348912993,gnss_link,0,1,36.90487158,118.16613786,5.851914449011788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781128449223022,15050,1704781128448776094,gnss_link,0,1,36.90487297,118.16613716,5.853310712413383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781128549760362,15051,1704781128549282052,gnss_link,0,1,36.90487431,118.16613641,5.853659778263782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781128649096901,15052,1704781128648402586,gnss_link,0,1,36.90487569,118.16613572,5.852088981936987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781128749292084,15053,1704781128748711192,gnss_link,0,1,36.90487702,118.16613497,5.852961646562984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781128849642121,15054,1704781128849098984,gnss_link,0,1,36.90487835,118.16613423,5.853834311188981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781128949464498,15055,1704781128948904872,gnss_link,0,1,36.90487955,118.16613357,5.85418337703938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781129049623689,15056,1704781129049103566,gnss_link,0,1,36.90488071,118.16613298,5.858023101393767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781129149872033,15057,1704781129149325404,gnss_link,0,1,36.90488179,118.16613241,5.865702550102543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781129249224668,15058,1704781129248571219,gnss_link,0,1,36.90488289,118.16613187,5.872509334185321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781129349205121,15059,1704781129348735012,gnss_link,0,1,36.90488392,118.16613134,5.878268920716902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781129449341133,15060,1704781129448869757,gnss_link,0,1,36.90488504,118.16613079,5.886122902350876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781129549577110,15061,1704781129549010900,gnss_link,0,1,36.90488615,118.16613024,5.896594877862843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781129648983750,15062,1704781129648310142,gnss_link,0,1,36.90488725,118.16612969,5.9070668533748085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781129748910512,15063,1704781129748365292,gnss_link,0,1,36.90488842,118.1661292,5.913873637457586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781129849106461,15064,1704781129848516163,gnss_link,0,1,36.9048896,118.16612874,5.918411493512772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781129949240750,15065,1704781129948640218,gnss_link,0,1,36.90489072,118.1661282,5.924869211745151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781130049405186,15066,1704781130048888954,gnss_link,0,1,36.90489189,118.16612769,5.9302797324263326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1704781130149602683,15067,1704781130149066267,gnss_link,0,1,36.90489303,118.16612724,5.932723193379125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
