%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1704780508743214585,8851,1704780508742895601,imu_link,0.002366799166284806,0.009096253631996258,-0.9995110831637334,-0.029820312949885176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00017453292519943296,0.00034906585039886593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04118793,-0.18044236,9.82430197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704780508843850318,8852,1704780508843618356,imu_link,0.002366799166284806,0.009096253631996258,-0.9995110831637334,-0.029820312949885176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017453292519943296,-0.00017453292519943296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0392266,-0.183384355,9.823321305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704780508943695002,8853,1704780508943319327,imu_link,0.002366799166284806,0.009096253631996258,-0.9995110831637334,-0.029820312949885176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017453292519943296,0.00034906585039886593,-0.00034906585039886593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.040207265,-0.18240368999999998,9.821359975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704780509042764418,8854,1704780509042508993,imu_link,0.002366799166284806,0.009096253631996258,-0.9995110831637334,-0.029820312949885176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017453292519943296,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.040207265,-0.18240368999999998,9.821359975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704780509143407958,8855,1704780509143078665,imu_link,0.002366799166284806,0.009096253631996258,-0.9995110831637334,-0.029820312949885176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017453292519943296,-0.00017453292519943296,0.00034906585039886593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04118793,-0.18240368999999998,9.823321305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704780509243760251,8856,1704780509243488388,imu_link,0.002367592907279771,0.009096047067629436,-0.9995084772020488,-0.029907531372722212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034906585039886593,-0.00034906585039886593,-0.00034906585039886593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036284605,-0.183384355,9.821359975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704780509343102425,8857,1704780509342912100,imu_link,0.002367592907279771,0.009096047067629436,-0.9995084772020488,-0.029907531372722212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013962634015954637,-0.002617993877991494,0.0006981317007977319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09120184499999999,-0.189268345,9.855683249999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704780509442808207,8858,1704780509442534472,imu_link,0.0020205069345082677,0.009193899856279037,-0.9995108590348568,-0.029823353744384558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012217304763960308,-0.00034906585039886593,0.0010471975511965976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.587418335,-0.17455837,9.79684335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704780509542605199,8859,1704780509542243061,imu_link,0.0021077305956709235,0.009191294426916468,-0.999510727082953,-0.02982254222229363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010471975511965976,0.004014257279586958,-0.0015707963267948967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32950344,-0.20790097999999999,9.855683249999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704780509643409758,8860,1704780509643093636,imu_link,0.00184266170864246,0.009112047174421087,-0.9995144978463325,-0.029737918372209588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012217304763960308,-0.007853981633974483,0.002617993877991494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.557998385,-0.14317708999999998,9.73996478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704780509743297306,8861,1704780509742974965,imu_link,0.0021915576890719425,0.009101656083379263,-0.9995139840719248,-0.029734703228770917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.00017453292519943296,-0.0010471975511965976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38834334,-0.22457228499999998,9.779191379999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704780509843177511,8862,1704780509842849242,imu_link,0.0019298856973697916,0.009109449506565847,-0.9995143808203772,-0.029737114926303453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024434609527920616,0.004537856055185257,0.0017453292519943296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61781895,-0.16867437999999998,9.7674234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704780509944014392,8863,1704780509943524495,imu_link,0.002101738727540457,0.009017030472029845,-0.999514914617973,-0.029735690878368075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017453292519943296,-0.0036651914291880917,-0.0024434609527920616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.520733115,-0.167693715,9.705641505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704780510042863833,8864,1704780510042515864,imu_link,0.002189749458254616,0.009014241559020605,-0.9995121760219535,-0.02982211310898512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036651914291880917,0.007853981633974483,-0.0005235987755982988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59428299,-0.179461695,9.835089284999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704780510142496047,8865,1704780510142193476,imu_link,0.002276973227038332,0.009011636015413025,-0.9995120283918753,-0.029821316356059845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017453292519943296,0.0015707963267948967,0.0022689280275926286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46875787,-0.18240368999999998,9.800766009999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704780510243149669,8866,1704780510242935576,imu_link,0.002360815975682071,0.008922012223439229,-0.9995152539204422,-0.02973350679229981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002617993877991494,-0.003490658503988659,-0.0017453292519943296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392266,-0.22555294999999997,9.823321305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704780510343467846,8867,1704780510343023540,imu_link,0.0022722199365548717,0.00874917145435981,-0.9995038833108426,-0.03017078490804847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011519173063162576,-0.0005235987755982988,-0.010821041362364843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4903325,-0.20593965,9.873335219999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704780510442377595,8868,1704780510442119468,imu_link,0.002272939460015018,0.008573139708934899,-0.9994840893815964,-0.030868917939948393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017104226669544427,-0.0019198621771937623,-0.013788101090755204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41776328999999995,-0.27262486999999996,9.935117114999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704780510542703531,8869,1704780510542279782,imu_link,0.00209142071906577,0.00814078538768135,-0.9994634725950002,-0.03165628722687959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013264502315156903,-0.002617993877991494,-0.016231562043547268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44522191,-0.14611908499999998,9.86352857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704780510642944558,8870,1704780510642559739,imu_link,0.0021836046483139733,0.00804870886916082,-0.9994331920498575,-0.03261510057184768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006981317007977318,0.006806784082777885,-0.02199114857512855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43835725499999995,-0.19221033999999998,9.85960591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704780510742944857,8871,1704780510742598822,imu_link,0.0018366123027371653,0.007883909925380286,-0.9994033302155754,-0.03357758736948962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006108652381980153,-0.007504915783575617,-0.01361356816555577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48935183499999996,-0.14709974999999997,9.980227704999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704780510843127699,8872,1704780510842829066,imu_link,0.001830152897730489,0.007533775764601642,-0.9993823290308116,-0.03427613140437857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00471238898038469,-0.006108652381980153,-0.017453292519943295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35696205999999997,-0.144157755,9.789978694999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704780510943270631,8873,1704780510942943108,imu_link,0.0012207656202966315,0.007379133573870356,-0.9993508800135809,-0.035240271495560596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013962634015954637,-0.007330382858376183,-0.01815142422074103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42855060500000003,-0.155925735,9.809591995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
